content,label
"If John Waters had written and directed ""House of 1000 Corpses"" after being struck about the head repeatedly with a heavy object, the result would probably be something like ""The Blood Shed."" It's mildly entertaining for the first half hour, but then it slides into a sort of featureless glop of constant screaming and people doing things to each others genitalia with electric carving knives, cutlery and pliers. Susan Adriensen (Sno Cakes) is incredibly annoying and Terry West (Elvis Bullion) is almost as bad in whatever it is he's doing in front of the camera.<br /><br />Maybe the best thing about ""The Blood Shed"" is that it won't take most viewers very long to forget about it.",1
"This movie was so ridiculous i never even finished watching it i actually thought someone had made their own version and dubbed it onto the DVD from the movie store. This movie made me sick not because it was gory, but because i wasted 2 50 on it!!!! It looks like my brother and i went into a house and made the movie ourselves and edited slaughterhouse footage into it! I am so ticked off, even The BTK Killer deserves more credit than that it was not even accurate i mean come on the cow head was obviously made out of play dough or BUBBLE GUM OMG I cant even get all the words out to explain it DO NOT WATCH THIS MOVIE!!!!!!!",1
"This was shown on the biography channel and was about as informative as a children's comic! I gave it 2 out of 10 for it's attention to detail because for the most part it had a 70s feel to it and the three ladies that played the original three angels looked like them so the make-up was good.<br /><br />This was supposed to be a biography on the biography channel but it was void of everything that is normally / usually seen in one of their biographies. No interviews with surviving cast members, crew members, production team members etc., or their friends, families, and any biographers of those people. In fact I know just as much now about the programme as I did before I watched this film that was based on the (supposedly) biographical book. As for actually learning something that no-one knew about the program and wasn't common knowledge well that never happened.",1
"Simply awful slasher, molded from the I KNOW WHAT YOU DID LAST SUMMER type of fodder, has beautiful wealthy college students spending spring break in a Florida condo being murdered one by one. A misfire in every category imaginable from properly built suspense to the executed death sequences..nothing is handled properly and the characters leave little more than caricatures you root to see decimated as quick as possible. Del Tenney(The Curse of the Living Corpse;I Eat Your Skin), of all people, executive produced, co-wrote, and stars as a priest in a pivotal role whose relationship to the killer I guess means something to why he's psychotic. The revelation of the killer is awkwardly handled and ineffective, probably not surprising a soul who watches it. There are a lot of attempted jump scares, with one character popping out to frighten their friend, which couldn't even manufacture a few cheap thrills, because they are so calculated in such a tepid way. Most of the attacks occur off-screen with bleeding throat cuts(..or pools)representing the only real display of violence. The protracted finale, where the killer goes on and on with the actor desperately trying to make his villain as diabolical and demented as possible, is embarrassing and tense-less. There's not one single positive to derive from this clichéd and dull exercise with the pretty cast making little effort to rise past their one-dimensional roles. And, for pity sake, they could've at least allowed us to see Joey Lawrence get decapitated or something for withstanding the misery of sitting through this junk heap for 90 agonizing minutes.<br /><br />Dorie Barton, as the heroine final girl, Beth Morgan, who the killer seems to be obsessed with, couldn't be more vacuous and uninteresting(..oh, she was in rehab, and takes pills for her nightmares;such intriguing exposition). Chad Allen, cast against type as a very intimidating ""friend"" of the group(..who happens to disappear from the film first, setting up the idea that he's the first victim), has a tough hill to climb with his role, so steep he eventually stumbles, rolling uncontrollably with no end in sight. Jeff Conaway, needing some cash I guess, has the beleaguered FBI agent role, whose daughter's murder motivates him to seek out the killer, leading him to Florida. Jack McGee has his usual a$$hole role as a smart-mouth Florida Police Chief who is often nose to nose with Conaway's agent.<br /><br />Oh, the answer to the title's question..not really. Because once you get the answer, you will wonder why you bothered with this anyway.",1
"This movie is even a big step down form the typical fare dished out by Bollywood. The performances were horrible. Even Boman Irani, who always manages to shine, goes completely OTT as the villain. The soundtrack is not memorable either. And in spite trying hard, the female leads don't manage to be ""sexy"". Vivek Oberoi is capable of far better projects while Fardeen Khan seems to be stuck in similar fare for the time being. But this monstrosity is even beneath his limited capabilities as an actor. Esha Deol and Amrita Rao are horrible in badly written cliché roles. It's high time for Indra Kumar to hang up his directorial hat. Hope he never directs another eyesore like this. Future of Hindi movies are in better hands now. To sum it up, stay far away from waste of celluloid.",1
"I've just had the evidence that confirmed my suspicions. A bunch of kids, 14 to 22 put on the DVD of ""Titanic"" on a fantastic state of the art mega screen home entertainment type deal. Only two of them had actually seen it before. But they all had seen the moment of Kate, Leo and Celine Dion so many times that most of them felt they had seen the whole movie. Shortly after the epic started, they started to get restless, some of them left asking the others -- ""call us when the iceberg appears"" Over an hour and a half into the movie, only the two girls who had seen the movie before, were still there. They started shouting: iceberg, iceberg. A stampede followed, they all came back to see the sinking of the Titanic. They sat open mouthed, emitting Ohs and far outs. So, just like I thought when the movie first burst into the scene. What is this? One and a half hours waiting for the bloody thing to sink but what about the rest of the of it. Dr. Zivagho, for instance, had a similar running time, but think how much takes place in that film within the same period of time. In ""Titanic"" Leo teaches Kate how to spit. Look at the faces and hands of the, supposedly, creme de la creme in the first class dining room of the ship. Look at the historical details, if you can find them. The storyline is so thin that they have to introduce guns and shootings in a ship that is about to sink. The real sinking here is of film standards. All the efforts are focus on special effects and opening week ends. The film went on to become the highest grossing movie of all time so, what do I know?",1
"I saw this movie recently because a friend brought it with him from NYC. After 30 minutes, I said to him,"" You've got to be kidding. Is this some sort of joke?"" He thought it was good. I told him that I thought it was probably one of the silliest movies ever made. ""What was it supposed to be?"" I asked. ""A propaganda movie made for children?"" The plot is stupid. The acting is the worst ever for most of the principals and frankly people who look at this sort of tripe and think it has anything to do with life, love or even afterlife, of which it offers an incredibly idiotic view...need some psychiatric help. Please, if someone tries to get you to stick this in your DVD or Video player, consider it like you would a virus introduced into your computer...it won't destroy your player but it will destroy your evening. If they had made Razzies in the '40s, this would have won in every category. (PS. It also goes under the dubious sobriquet of ""Stairway to Heaven."")",1
"this is just usual Indian garbage that gets turned out as cinema, as Indians we can proudly boast that we have the biggest cinema industry, however it also the worst.<br /><br />how can other poor countries have films with real characters that challenge the views of their respective societies and we just keep on pumping out garbage. take a look at Russia, Iran, china and Latin America, look at the brilliant films they have and we get crap like Kisna!!<br /><br />get real people, no wonder the international community in general laughs at Indian cinema.",1
"This is your only spoiler warning. What a sad state of our cinema when unprofessional junk like this is considered ""Oscar worthy"".<br /><br />I divide material into three levels. The first is the stage theatre. Here the viewer is stagnant and the power rests in the presentation of the actor and, most importantly, in the power of the writer. A good playwright is better than a good screenwriter because he or she knows the ways of words better. The best playwrights know how to create imagery that the barren stage cannot show.<br /><br />The second level is film. In this medium, a weaker writer can be used, but the viewer is not sitting in one spot the entire time. With film, the context can take the qualities of visual poetry and meaning in addition to strong writing. Furthermore, film can manipulate everday elements like sound and color in ways that are almost surreal.<br /><br />The final level is literature. In this context, everything is imagined by the author, translated onto paper, and then re-imagined by the reader. Far more detail can go into a novel than is conceivable for a film studio.<br /><br />This is why adaptations can go up, but never down. Novelizations are never better than the base film (see the dime-per-dozen ones at your local book store), whereas the film cannot convey the same power as the original book (Catch-22 and LotR). Movies can rarely be made into plays and plays can always be made into movies.<br /><br />As for 'The Last Picture Show', it fails. It is a film that should stick to the stage because the director is too stupid to shoot anything right. The characters talk the same and act the same, it's pure futility. Add to that an obnoxious soundtrack and you have an entirely unwatchable film.<br /><br />I saw this in my high school drama class with about 20 other wannabe thespians. The instructor raved about how sad the movie was. What is sad is how such stagnant work is considered depressing when the material itself is hilarious. Had this been in color the scenes of impotence, the pool party, and the old hooker would be considered great comedy. Look what Lucas did with 'American Graffiti' a few years later.<br /><br />The American secondary education system needs to start teaching ABOUT film rather than trying to teach WITH film. Two visually powerful downbeat films: Apocalypse Now and Barry Lyndon. Rely on them, not this. It's the 'Last' I want to see of it. 1 out of 5.",1
"What a sad sight these TV stalwarts make, running out the clock on their careers stumbling about a little rusting hulk of a ship - boat might be more appropriate. The whole production feels cheap and shabby, and it's not helped by a ""big name"" star who is barely capable of spitting out the few lines that he's given in a credible fashion.<br /><br />At no time do the supporting cast rise above the material; they're clearly watching the clock here. Bang out the scenes, get the pay cheque, go home, and try to forget all about it.<br /><br />It's not particularly badly scripted or filmed; there are no real clangers, it's just utterly anodyne, and shot in a very limited number of cramped sets with a small cast of extras. The pacing is a little bizarre; an embarrassingly tentative romantic sub-plot is only begun after the main action starts, which makes it feel irrelevant.<br /><br />Maiden Voyage scores a couple of points for being competently scored, and for being a fun game of ""spot the Kiwi bit parters""; most of the cast are graduates of Shortland Street or Xena: Warrior Princess. The saddest thing about this production is that this film probably constitutes their big break.",1
"Tell the truth I’m a bit stun to see all these positive review by so many people, which is also the main reason why I actually decide to see this movie. And after having seen it, I was really a disappointed, and this comes from the guy that loves this genre of movie.<br /><br />I’m surprise at this movie all completely – it is like a kid’s movie with nudity for absolutely no reason and it all involve little children cursing and swearing. I’m not at all righteous but this has really gone too far in my account.<br /><br />Synopsis: The story about two guys got send to the big brother program for their reckless behavior. There they met up with one kids with boobs obsession and the other is a medieval freak.<br /><br />Just the name it self is not really connected with the story at all. They are not being a role model and or do anything but to serve their time for what they have done. The story is very predictable (though expected) and the humor is lame. And haven’t we already seen the same characters (play by Mc Lovin’) in so many other movies (like Sasquatch Gang?). I think I laugh thrice and almost fell a sleep.<br /><br />Well the casting was alright after all he is the one that produce the screenplay. And the acting is so-so as expected when you’re watching this type of movie. And the direction, what do one expect? This is the same guy who brought us Wet Hot American Summer, and that movie also sucks. But somehow he always managed to bring in some star to attract his horrendous movie.<br /><br />Anyway I felt not total riff off but a completely waste of time. Only the naked scenes seem to be the best part in the movie. Can’t really see any point why I should recommend this to anyone.<br /><br />Pros: Elizabeth Bank? Two topless scenes.<br /><br />Cons: Not funny, dreadful story, nudity and kids do not mix together.<br /><br />Rating: 3.5/10 (Grade: F)",1
"This film is just a shame. Orlando, Florida seems to becoming a more recognized filmmaking area (like Vancouver's rise to prominance). The Brothers was shot in Central Florida and this short film is a bit of a setback for the area (which made great strides with the Indie film Walking Across Africa and the great HBO miniseries From Earth To The Moon).<br /><br />I will try to be as honest as possible. I think Orlando was the perfect place to film The Brothers. It had the potential to give a new spin on the 'Boy Band' craze. After all, both N'Sync and the Backstreet Boys come from this area. But, The Brothers falls short probably because of a weak script. Both lead characters are flat with almost no development (part of this could be the amatuer actors, but some of it is certainly the way the script was written).<br /><br />Also a problem is the choice of jokes. Many of the jokes are too repetitive (they do come off funny the first time, but it does grow to be a bit boring). Some of the 'concert' scenes are staged poorly (and many of these scenes also don't seem to move the story along in any way).<br /><br />I had high hopes for this one, but alas its a disappointing effort. I also hope the best for the upcoming feature based on this short. But I think the best thing for filmmaker John Figg is to move to different genres (quickly). Comedy isn't his strong suit. But, its indisputable that he definitely is one of the more prominant filmmakers in the Orlando area (its just a shame that right now he's infamous, not famous).<br /><br />",1
"This inferior sequel based by the characters created by David Selzer and Harvey Bernhard(also producer) concern on a matrimony named Gene(Michael Woods) and Karen York(Faye Grant). They adopt a little girl named Delia from a convent. Gene York about re-elect for congressman and he presides the financing committee. Meanwhile, Delia seems to be around when inexplicable deaths happen. She creates wreak havoc when goes a metaphysical fair, as stores of numerology, therapy, counselling heal,yoga, tarots, among others are destroyed. Karen York hires an eye private(Michael Lerner) to investigate the weird and bizarre events.<br /><br />This TV sequel displays thrills, chills, creepy events and gory killing. Delia such as Damien seems to dispatch new eerie murder every few minutes of film, happening horrible killings . The chief excitement lies in watching what new and innocent victim can be made by the middling special effects. Furthermore, mediocre protagonists, Faye Grant and Michael Woods, however nice cast secondary, such as Michael Lerner,Madison Mason, Duncan Fraser and the recently deceased Don S Davis, he was an Army captain turned into acting. As always , excellent musical score taken from Omen I and III by the great Jerry Goldsmith. The movie is exclusively for hardcore followers Omen saga. The motion picture is badly directed by Jorge Montesi and Dominique Othenin Girard. Previous and much better versions are the following : The immensely superior original 'Omen'(Gregory Peck, Lee Remick)by Richard Donner; 'Damien'(William Holden, Lee Grant) by Don Taylor; 'Final conflict'(Sam Neil and Tisa Harrow) by Grahame Baker. Rating : Below average.",1
"Del - ""You are the dumbest smart person I've ever met.""<br /><br />Calvin- ""Well,I had a brain, but they lost it in the re-writes.""<br /><br />I think what I find most egregious about this bastardization of Asimov's work was how the character of Susan Calvin was portrayed. In the books, she was actually one of the first strong female protagonists, able to think her way through a problem. Here she's just a damsel in distress, waiting to be rescued by Wil Smith.<br /><br />There are passing references to Asimov's Laws of Robotics, but they are an afterthought to the CGI and action scenes.<br /><br />Smith is likable, as he is in most of his films, but honestly, the story isn't that good. YOu figure it out long before these genius characters do.",1
"This movie looked as if it might be good at the beginning, but never fleshed out to it's expectations. The director is talented and has some good camera angles and artistic ideas (typical of the Asian directors), but doesn't know how to create or tell a good story to go along with it. The story was fragmented and seemed to go off in all sorts of different directions throughout the film, never finding a solid, explainable, interesting angle. Basically, the movie never fit the explanation on the press releases. The acting was very good, however. All the actors gave good performances, and Jude Law was outstanding as he is always is. It is too bad he chose to do such a weak film.",1
"When I first watched Robotboy, I found it fresh and interesting, but then I noticed, that with each episode this show is trying to teach you how to behave yourself, what is good/bad. Episodes became predictable. And main characters are not interesting. Again we see a hyper-smart boy, beaten by his older brother, parents who don't understand their kid, and his friends: girl and fat boy. Also this show has no logic. A super-modern robot who works on two AA-size batteries, and can use a lot of weapons. But the biggest problem is the difference between activated and super-activated modes. We see two different robots, and it declines main idea of the show: ""Robot must learn how to behave himself in human society""",1
"National Treasure is about as over-rated and over-hyped as they come. Nicholas Cage is in no way a believable action hero, and this film is no ""Indiana Jones"". People who have compared this movie to the Indian Jones classic trilogy have seriously fallen off their rocker.<br /><br />I can't really figure out what kind of target audience this film was shooting for. Maybe the pre-teen audience will like it, but I found it to be absolutely ludicrous. I also can't imagine adults or young adults to find this to be that great of a film. Simply put: it's just OK at best.<br /><br />National Treasure is unimagined and uninspired, borrowing what it does have from ""The Da Vinci Code"". I would recommend waiting for that movie to be released in 2006, and passing on this nonsense.<br /><br />The whole idea of being able to so easily steal the Declaration of Independence and run around all over Washington DC and Philadelphia with it (while never damaging it once), while fighting the ""bad guys"" and experiencing what is supposed to be ""non-stop action"" is absurd. I particularly loved the scene with the Declaration folded in its tube laying in the middle of a busy road while cars whiz by it without damaging it. Oh brother! <br /><br />Reminded me of that episode of the ""Brady Bunch"" where they go to the amusement park and Mr. Brady loses his architectural plans. Except, that episode of the Brady Bunch was much better than this whole film! <br /><br />The idea of such huge treasure that nobody believes exists being buried within a secret ruin of the US is outlandish. Literally, there are thousand of undiscovered ""priceless"" items in this treasure trove. Yeah right!! Ridiculous!! <br /><br />Even worse, the speed and accuracy of which Cage finds and figures out what are supposed to be ""tough"" clues to these ancient riddles are pre-posterous!!! Oh.. the humanity! <br /><br />The performances by Cage, Voight, and the other actors in ""National Treasure"" are as stiff ,wooden, and flat as they come. However, when you're working with such lousy dialogue, it's hard to fault the actor's 100% for that.<br /><br />National Treasure is an OK film to see once. I can't recommend it beyond that and would definitely NOT purchase this over the top, outlandish scavenger hunt of a mess.<br /><br />Rent it if you must see it first.......",1
"Many people here say that this show is for kids only. Hm, when I was a kid (approximately 7-9 years old) I watched this show first. It was disgusting for me. I talked with other kids about this and, sure, other shows and know what? This was the measure of disguise, whenever we wanted to emphasize something's silliness (either on TV or anything else) we said ""Uh, just like Power Rangers"" and laughed. <br /><br />And before visiting this site I could not imagine that there actually are fans of MMPR. It was so strange for me that I decided to watch it again and try to understand why people like it. I did not enjoy that viewing. But it dawned upon me: maybe I have not enough imagination? It may be. However this argument is not sufficient for me to rate it more than 1 star.",1
"Everyone in this movie tells Raffy Carruthers how talented she is, what a great director she'll one day turn out to be, etc. I think they're just being nice. Even Kimble Rendall, who directed this film, shows more talent than she does. ""The next Jane Campion"", they call her; and, even apart from the fact that they're both over-rated, the two have SO much in common. They both direct movies. They're both women. They're both Australian. (Well, give or take.)<br /><br />Yep: it's one of those films in which a character is deemed to be brilliant, and we just have to swallow hard and accept it. But I'll say this for Carruthers: she's cute. -And fascinating. No, really. Here are some thoughts on her lack of talent:<br /><br />(1) Part of a director's talent lies in dealing with people. Why is Carruthers so phenomenally bad at getting her crew to even take notice of her? So as to make it easier for everyone to wander off the set and get killed, I expect.<br /><br />(2) Why is this one of the most unconvincing depictions of a movie set I have ever seen? After all, it must have been filmed on a REAL movie set. How could they get it wrong? If Rendall's set was half as much of an under-staffed shambles it's a wonder he completed his film at all.<br /><br />(3) Carruthers - the fictional director - has set herself the task of creating a brand new 1980s horror flick. Fat chance. I doubt it can be done these days. I suspect that Rendall - the actual, and more talented, director - set himself the same task, realised it couldn't be done, and settled for (sigh) knowing parody instead. Of course, it's not ENOUGH of a parody to work as a parody. As soon as the cast and crew set foot in the isolated mansion the film just spends most of its time doing badly what 1980s horror films did ... well, less badly.<br /><br />(4) And yet, and yet ... the film opens with not a parody but an honest-to-goodness pastiche of 80s horror, starring (this is too good to be true) Molly Ringwald. This pastiche is much better than anything that follows. (It's a bad sign when you find yourself wishing you were watching the movie-within-the-movie, rather than the movie.) Yet it, too, was filmed in the late 1990s. Perhaps it IS still possible to make 1980s horror. You just have to drop the knowing parody stuff and MEAN it.<br /><br />(5) I'd never once wondered what 1980s teen horror would be like if all the characters had Australian accents, but now I know. And strangely, I'm glad I know. A need I never knew I had has been fulfilled.",1
"I hate this programme: not only is the very concept ludicrous, but it tries so hard to be feasible (something that was left out of similar ""I confess"" ending programmes like, Muder: She Wrote).<br /><br />Sigh. Why is it that the writers can't ever be intelligent enough in this programme to come up with evidence that would stick and win a decision in court?<br /><br />Come on: after X-amount of years of the cases being unsolved, why must EVERY SUSPECT, EVERY EPISODE *CONFESS* (damn it!) to a murder which would otherwise go unsolved?<br /><br />I bet all police wish that criminals were this good sportsmen: ""Aw, shucks, officer, you're a bright one - I guess if you've uncovered enough to convince yourself I did it, I may as well admit to it and make it easier for you in court. What can I say? It's a fair cop.""<br /><br />Absolute dog s**t and an insult to those of us with with enough brains to even have heard of I.Q.",1
"It's official, folks -- Hou Hsiao-Hsien doesn't have a thought in his pretty little head. Are you wondering why he chose Shu Qi as his muse?<br /><br />Shu ( or is that Qi? ) doesn't appear in this one. Instead we get a snaggletoothed Yo Hitoto, apparently a pop star in Japan -- judging by her song at the end, she's a pop star just like the girl who serves you at Rockin' Curry is ""a actriss"" -- and a wasted Tadanobu Asano, typically an indicator of quality, who is required to do nothing here but stand around and look like a mumbling Asian hipster and is too old to manage even that. <br /><br />Hou's philosophy? Life is limbo, a big nothing, feel it and move on. I'd like to do that but Hou gives us nothing to feel in Cafe Lumiere beyond a bland photo essay of Life in Tokyo Circa 2003 and the flabbergasting observation that people are ships that pass in the night, no, make that trains that pass in the day, never connecting, each hurtling to its own destination, usually some variant of a dark tunnel or maybe a bridge if they're lucky. Yikes. Flowers of Shanghai is one of the most rarefied, technically accomplished and mesmerizing films of all time. How could the same director who created the opening shot of that film, which features about twelve actors conversing at machine-gun speed for about ten straight minutes -- an impossible directorial feat -- get trapped making this laconic sub-Jarmusch reality porn for two films in a row now? Millennium Mambo may be dead weight, but at least it has two great shots, shots that hint at Hou's true calling as the film equivalent of Odilon Redon: Those shots are the sex scene with the arrhythmically blinking lights and the opening shot of Shu Qi floating down a blue corridor. His M.O. while making Cafe Lumiere seems to have been to remove the two great shots from Millennium Mambo to make it more consistent. You be the judge if that sounds appealing. <br /><br />Hou does not need to refine -- you cannot refine the limbo idea further than Flowers of Shanghai. He needs to expand, to bloat outwards, to release the inner expressionist and genre-revitalizer that is being squandered so senselessly on clichéd minimalism. It's time for him to do a live-action remake of Akira or something. This kind of art film where the actors are supposed to be authentic because they are held facelessly in long-shot and speak in monosyllables is now every last bit as safe, ghettoized and stagnant as the Hollywood action blockbuster. ( What is the connection between ""reality"" and people who can't talk? It seems to me that people ""in real life"" never stop jabbering. ) Then again, considering that 2005 alone brought big-budget movies as diverse and rich in ideas as Aeon Flux, The Island, and King Kong, it's now safe to say that even Michael Bay has surpassed Hou, and that's really sad.<br /><br />The good news is that, though Hou is in his 50s, it frankly feels to me as if he hasn't even begun. There are a couple moments in this film that show the promise is still there, such as a moody bit early on in the bookstore when the room dims to a bloody sunset-red while Hitoto talks about babies with the faces of goblins. But whatever fear is holding him back, however comfortable it is to make the same film over and over and be hailed by the gullible and pretentious as the savior of cinema, Hou, your time as the darling of the Rotterdam, Venice, Toronto, Berlin and whatever else film festivals is almost up and people are catching onto your ruse double-quick. Two words for you: Atom Egoyan. Two more words, or maybe three: Tsai Ming-Liang. You are now cribbing from both of these tedious frauds who are about to go up their own dark tunnels forever. Risk your shirt on a sci-fi epic, sell out, be reviled -- but leave the social critiques to people that have no eye and no heart. Let your painterly talent express itself to the full. You're not going to ever get out of limbo otherwise.",1
"This is just plain bad. Sometimes remakes, even if they stray from the original, are good on their own. They can bring another viewpoint and achieve a certain interpretation that makes them unique and enjoyable. This was as poorly thought out and carried out as can be. This wasn't any good even standing on it's own. Viggo Mortenson is a top-notch actor, but some of his selections of roles and projects leaves something to be desired. The original ""Vanishing Point"" was such a thrilling, psychological adventure; this is not an adventure at all, and is not enjoyable or entertaining whatsoever. This was made from a by-the-numbers approach to film-making, stuffing in plot points that someone in Hollywood believes will please what they see as today's film-going audience. Basically, they see us as a bunch of idiots. It's insulting that someone will put this out as a feature film, and even attempt to remake a cult classic this sloppily. The manipulative plot devices, the ""make-it-obvious-so-they-don't-miss-the-point"" aspects, ridiculous dialogue, stereotyped characters, amateurish direction...<br /><br />This is plain bad....",1
"Now, I won't deny that when I purchased this off eBay, I had high expectations. This was an incredible out-of-print work from the master of comedy that I so enjoy. However, I was soon to be disappointed. Apologies to those who enjoyed it, but I just found the Compleat Al to be very difficult to watch. I got a few smiles, sure, but the majority of the funny came from the music videos (which I've got on DVD) and the rest was basically filler. You could tell that this was not Al's greatest video achievement (that honor goes to UHF). Honestly, I doubt if this will ever make the jump to DVD, so if you're an ultra-hardcore Al fan and just HAVE to own everything, buy the tape off eBay. Just don't pay too much for it.",1
"Considering the original film version of 'The Haunting"" is in my top ten films of all time' I approached this adaption with trepidation. I was right to be cautious as this film is a poorly written and badly executed load of old tosh, all those involved should be ashamed. the original was terrifying to me as a child for one reason! you see nothing. Robert Wise used innovative camera-work and superb lighting to generate fear and this is why it work's. The shame of the new version is that it relies on clever special effects and pyrotechnics to get from A to B, sadder still is that the ingredients were there (actors such as Liam Neeson, Catherine Zeta Jones) to do something different. This film should only watched as an example of studio butchery!",1
"Okay, now what the hell is this supposed to be? Is it a family fantasy movie to cash in further on the huge success of Spielberg's ""Close Encounters of the Third Kind""? Or a throwback to the glorious days of prehistoric epics such as ""When Dinosaurs Ruled the Earth"" and ""The Lost World""? Perhaps it's an intellectual & philosophical masterpiece we all fail to comprehend? Yes, that must be it! Whatever it is, the creators of ""The Day Time Ended"" (good old John 'Bud' Cardos of ""Kingdom of the Spiders"" and writer David Schmoeller of ""Tourist Trap"") must have been sniffing quite a lot glue when they penned down the ideas for this demented hodgepodge of genres. The story doesn't make the slightest bit of sense and the narrative structure is incoherent as hell but, hey, who cares as long as it's got papier-mâché dinosaurs, miniature spacecrafts, headache-inducing light & laser shows and spontaneously combusting supernovas! The voice-over introduction is practically inaudible, but no worries as it's all gibberish! Did you know that the definition of 'time' isn't what we all think it is? Time doesn't necessarily pass by chronologically, it is one giant paradox! Words that were spoken thousands of years ago are still floating around now and even things that will happen in the future are already surrounding us. I have absolutely NO idea what all this means, but apparently it provides an easy excuse to gather tap-dancing midget aliens and well-mannered dinosaurs on screen together. I deliberately say well-mannered dinosaurs, because at a certain point one of the prehistoric monsters politely knocks on the front door before menacing his targets. The crazy plot revolves on a family of weirdos living in their solar-powered house in the middle of nowhere. Grandpa is extremely annoying, the granddaughter even more, granny is a walking & talking advertisement billboard for plastic surgery, the youngest son strangely resembles Prince Valiant and the young mother is  incredibly hot! Chris Mitchum for some reason also pointless wanders around the filming sets as the hot mommy's husband on business travel. The special effects are purely cheesy and absolutely laughable (I sincerely hope that the other reviewer who talked about ""excellent special effects"" was being sarcastic), but the absolute most genius aspect here are the dialogs! Just read this wondrous example of extraordinary writing: <br /><br />Grandpa: ""You know what this is, don't you? This is a time-space warp!<br /><br />Stevie: ""I'm not quite sure if I know what that means, dad""<br /><br />Grandpa: ""Well, I guess nobody really does"" <br /><br />Make up your mind, gramps! Do you know what it is or don't you? And stop talking about ""The Vortex"" like you're some kind of expert in the field! ""The Day Time Ended"" is an incredibly childish and not-worth-bothering-for fantasy movie, though I can totally understand that some of its fans cherish the film because they saw it at young age and became fascinated with the flamboyant effects. The ending completely comes out of nowhere, like they suddenly ran out of money or like the effects of the mushrooms they were eating wore out unexpectedly.",1
This movie has beautiful scenery. Unfortunately it has no plot. In order to have a plot there must be a conflict. This movie had none. It spent two hours painting a beautiful scene and failed to ever place any activity in it. The picture tries to be artistic but fails to pay attentions to the fundamentals of story telling.<br /><br />If you love Montana scenery and fly fishing you will find some value in this film just don't expect a story. There isn't one.,1
"There was something here with the female lead having this perfect life she's always wanted after the worst life possible, beginning as a child prostitute and winding up with Eric Roberts. But her background makes it impossible for her to trust Dean Cain and this utterly destroys it in the end. It sounds weird, but I like the position Dean Cain was in at the end and the choice he made. He can't hurt her because he loves her and she's the mother of his child (I think the time frame makes it clear it's his child and not his brother's), but at the same he can't forgive her for all she's done, sleeping with his brother (which shows the love and obligation he felt was pretty much one way) and then being part of his death. In better hands this would have been a better movie, but for something I caught on late night cable, it's not bad.",1
"This movie isn't worth the film it was photographed on. The dialog is flat, filled with cliché overused lines and delivered by amateur actors who sound like their reading a script for the first time. The choppy, shaky, film style is a cheap imitation of the ""The Ring"" style visual effects. The characters do not even act like a normal person would. For example, the character who is looking for her twin sister at her home forces her way through the front door, creeps around the house all frightened and sobbing and she doesn't even once call out her sister's name to see if she is home. What? You would think she had just buried her sister instead of searching for her. Way too many flashbacks to her childhood. Too many unnecessary flashbacks is a typical sign of an amateur director. It is actually funny watching the numerous shots of the woman driving her car down the street, up the driveway, around this corner, over here, over there, oh a side view, now a front view. Enough already. You would think you are watching a TV commercial for the Solaris! Terrible movie. 0 out of 100. I really pity anybody who spent money making this film or to watch it.",1
"I love John Saxon in anything he's in. The one time he takes over the camera though he directs a movie that should have more aptly been been titled ""Please Do Not Watch This Movie Called: Zombie Death House"". The $1000 dollar Shock Insurance Certificate is dear Fred Olen Ray's tricky way of making you spend 14 dollars on a filmed dump churned out by a major 70's cheese legend. Ray being the front man at RetroMedia. Ray by the way makes Charles Band look hotter than stucco ceilings on a Ford Falcon. Just plain bad now, the both of them- and boring besides. It's great that Ray is digging up this old stuff and in some cases it's public domain like the rest of the dollar video hucksters but in the case of Zombie Death House- (the word ""Zombie"" sloppily superimposed to add ownership and interest on the part of F.O.R.) THE ONLY WAY TO DO SERVICE TO THIS TRIPE IS TO RELEASE IT ON THE DOLLAR MARKET FOR THE CURIOUS COLLECTOR AND FANS OF SAXON!!! If you wanna see real Saxon, pick up Black Christmas, Nightmare on Elm Street or The Glove.",1
"As the number of Video Nasties I've yet to see dwindles, this little pile of garbage popped up on my ""to rent"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot is one of the worst actors EVER! Granted, they are all totally terrible and the dubbing will make you cry blood. After stealing away into the jungle, we learn that nearby is a cannibal cult whose flesheating earthbound god wanders the woods like a human King Kong looking for tribeswomen to ravage and devour. Now, this fellow is just a naked guy with some of the worst makeup ever, ping-pong balls for eyes and that's pretty much it. His growls and groans are an everpresent feature on the soundtrack, and I found myself muting much of those scenes.<br /><br />Oh, did I forget to mention the almost constant nudity? This is probably the main reason this film was banned, though there is one specific scene, about one second long, where the god attacks a girl and pulls her guts out, but it's not a redeeming factor for gore fans. Also, Jess Franco goes beyond the usual T and A and shows lengthy close-ups of female genitals, and, sadly, male as well. So, if you want ""fair"" in terms of exploitation, you got it.<br /><br />I can't recommend this trash to anyone. It's not even the good bad movie. It's just atrociously padded trash that only a Video Nasty fan will probably view and even then, if you are making your way through the list, leave this for the very last. If you watch it first, you may get the notion that this is the norm for the list, which is certainly not true.",1
